governorate_code,year,month,total_visitors,international_visitors,domestic_visitors,avg_occupancy_rate,total_rooms,total_beds,occupied_rooms,temp,temp_max,rain,ramadan_days,eid_fitr_days,eid_adha_days,ramadan_start_date,ramadan_end_date,eid_fitr_date,eid_adha_date,is_ramadan_month,is_eid_month,name,highway_distance_km,has_airport,major_roads,road_density,accessibility_score,weather_adjusted_visitors,ramadan_adjusted_occupancy,accessibility_efficiency,visitors_per_bed,rooms_per_1000,beds_per_1000,intl_pct,capacity_adequacy,seasonal_amplitude
BAL,2024,9,9096,3895,5201,63,930,1530,585,32.346666666666664,42.7,0.6,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Dead Sea,15,False,2,low,60,7411,63.0,151.6,5.9450980392156865,102.24274406332454,168.2058047493404,42.82102022867194,18.418535620052772,71.58960099025956
BAL,2024,10,12215,5714,6501,77,930,1530,716,27.816129032258065,36.6,0.2,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Dead Sea,15,False,2,low,60,10782,77.0,203.58333333333334,7.983660130718954,76.13589848546869,125.25583299222268,46.778550961932055,13.715513712648383,71.58960099025956
BAL,2024,11,8736,2814,5922,56,930,1530,520,22.816666666666663,33.7,5.3,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Dead Sea,15,False,2,low,60,8366,56.0,145.6,5.709803921568628,106.45604395604396,175.13736263736263,32.21153846153847,19.177541208791208,71.58960099025956
BAL,2024,12,5919,1794,4125,43,930,1530,399,18.258064516129032,28.5,5.9,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Dead Sea,15,False,2,low,60,5764,43.0,98.65,3.868627450980392,157.12113532691333,258.48960973137355,30.3091738469336,28.3046122655854,71.58960099025956
BAL,2025,1,5089,2476,2613,51,930,1530,474,17.73548387096774,26.3,1.7000000000000002,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Dead Sea,15,False,2,low,60,4916,51.0,84.81666666666666,3.3261437908496734,182.7471015916683,300.64845745726075,48.653959520534485,32.92100609157005,71.58960099025956
BAL,2025,2,7352,2321,5031,55,930,1530,511,15.989285714285714,25.6,27.0,1,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,False,Dead Sea,15,False,2,low,60,6909,55.55,122.53333333333333,4.8052287581699344,126.49619151251359,208.10663764961916,31.569640914036995,22.787676822633298,71.58960099025956
BAL,2025,3,10363,5083,5280,62,930,1530,576,22.348387096774193,36.5,11.0,29,2,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,True,Dead Sea,15,False,2,low,60,9997,79.98,172.71666666666667,6.773202614379085,89.74235260059828,147.64064460098427,49.04950303966033,16.166650583807776,71.58960099025956
BAL,2025,4,11400,4700,6700,65,930,1530,604,25.553333333333335,39.3,1.3,0,1,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Dead Sea,15,False,2,low,60,10450,65.0,190.0,7.450980392156863,81.57894736842105,134.21052631578948,41.228070175438596,14.696052631578947,71.58960099025956
BAL,2025,5,12204,5217,6987,63,930,1530,585,29.312903225806455,43.6,1.3,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Dead Sea,15,False,2,low,60,10499,63.0,203.4,7.976470588235294,76.20452310717798,125.36873156342182,42.74827925270403,13.72787610619469,71.58960099025956
BAL,2025,6,7749,3378,4371,51,930,1530,474,32.45,43.9,0.0,0,0,4,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Dead Sea,15,False,2,low,60,6301,51.0,129.15,5.064705882352941,120.0154858691444,197.44483159117306,43.59272164150213,21.62020905923345,71.58960099025956
BAL,2025,7,6476,2633,3843,47,930,1530,437,34.73548387096774,44.3,0.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Dead Sea,15,False,2,low,60,5044,47.0,107.93333333333334,4.232679738562092,143.60716491661518,236.2569487337863,40.65781346510192,25.870135886349598,71.58960099025956
BAL,2025,8,7337,3381,3956,55,930,1530,511,35.067741935483866,50.1,0.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Dead Sea,15,False,2,low,60,5678,55.0,122.28333333333333,4.795424836601307,126.75480441597384,208.53209758756987,46.08150470219436,22.8342646858389,71.58960099025956
BAL,2025,9,9492,4015,5477,63,930,1530,585,31.756666666666668,40.5,2.5,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Dead Sea,15,False,2,low,60,7818,63.0,158.2,6.203921568627451,97.97724399494311,161.18836915297092,42.29877791824694,17.650126422250317,71.58960099025956
BAL,2025,10,10936,5133,5803,63,930,1530,585,28.335483870967742,38.8,0.2,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Dead Sea,15,False,2,low,60,9568,63.0,182.26666666666668,7.147712418300654,85.04023408924652,139.9049012435991,46.93672275054865,15.319586686174103,71.58960099025956
BAL,2025,11,8051,3235,4816,61,930,1530,567,25.453333333333333,36.3,12.2,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Dead Sea,15,False,2,low,60,7392,61.0,134.18333333333334,5.262091503267974,115.5136007949323,190.0385045335983,40.18134393243075,20.809216246429013,71.58960099025956
BAL,2025,12,7312,3047,4265,46,930,1530,427,18.419354838709676,29.2,119.2,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Dead Sea,15,False,2,low,60,7138,46.0,121.86666666666666,4.779084967320261,127.18818380743981,209.24507658643327,41.671225382932164,22.912335886214443,71.58960099025956
IRB,2020,1,7427,2559,4868,32,120,200,38,8.648387096774194,15.6,99.9,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,6162,32.0,99.02666666666667,37.135,16.157264036623133,26.928773394371884,34.455365558098826,2.9487006866837215,73.49887517652988
IRB,2020,2,8157,2604,5553,36,120,200,43,9.948275862068966,18.7,69.1,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,6927,36.0,108.76,40.785,14.71129091577786,24.5188181929631,31.923501287237954,2.6848105921294594,73.49887517652988
IRB,2020,3,12757,4361,8396,63,120,200,75,13.435483870967742,26.5,108.4,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,11500,63.0,170.09333333333333,63.785,9.406600297875677,15.677667163126127,34.18515324919652,1.716704554362311,73.49887517652988
IRB,2020,4,16672,6320,10352,61,120,200,73,16.48,31.0,32.3,7,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,False,Irbid,10,False,4,high,75,15791,65.27000000000001,222.29333333333332,83.36,7.197696737044146,11.99616122840691,37.90786948176583,1.3135796545105567,73.49887517652988
IRB,2020,5,16666,7868,8798,54,120,200,64,22.47741935483871,39.2,25.1,23,3,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,True,Irbid,10,False,4,high,75,16046,66.42,222.21333333333334,83.33,7.200288011520461,12.000480019200769,47.20988839553582,1.3140525621024841,73.49887517652988
IRB,2020,6,11507,4672,6835,38,120,200,45,23.78666666666667,35.2,2.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,10853,38.0,153.42666666666668,57.535,10.428434865733902,17.38072477622317,40.60137307725732,1.903189362996437,73.49887517652988
IRB,2020,7,9402,4193,5209,28,120,200,33,26.638709677419353,38.5,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,8465,28.0,125.36,47.01,12.763241863433313,21.272069772388853,44.596894277813234,2.3292916400765793,73.49887517652988
IRB,2020,8,11257,4662,6595,35,120,200,42,26.470967741935485,42.7,1.2999999999999998,0,0,4,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,True,Irbid,10,False,4,high,75,10164,35.0,150.09333333333333,56.285,10.660033756773563,17.76672292795594,41.414231145065294,1.9454561606111753,73.49887517652988
IRB,2020,9,13048,6162,6886,59,120,200,70,28.27,43.3,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,11429,59.0,173.97333333333333,65.24,9.196811771919068,15.328019619865113,47.225628448804414,1.6784181483752298,73.49887517652988
IRB,2020,10,13090,4703,8387,67,120,200,80,24.26129032258065,36.0,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,12253,67.0,174.53333333333333,65.45,9.167303284950345,15.278838808250574,35.92818945760122,1.6730328495034377,73.49887517652988
IRB,2020,11,12029,5857,6172,42,120,200,50,15.733333333333333,26.4,59.9,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,11259,42.0,160.38666666666666,60.145,9.97589159531133,16.626485992185554,48.69066422811539,1.820600216144318,73.49887517652988
IRB,2020,12,8917,4435,4482,34,120,200,40,12.396774193548389,22.0,30.5,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Irbid,10,False,4,high,75,7900,34.0,118.89333333333333,44.585,13.45744084333296,22.4290680722216,49.736458450151396,2.455982953908265,73.49887517652988
IRB,2021,1,6778,3078,3700,36,120,200,43,11.438709677419356,22.0,93.7,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,5907,36.0,90.37333333333333,33.89,17.70433756270286,29.507229271171436,45.41162584833284,3.231041605193272,73.49887517652988
IRB,2021,2,10073,4803,5270,41,120,200,49,11.664285714285716,22.2,60.4,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,8813,41.0,134.30666666666667,50.365,11.913034845626925,19.855058076044873,47.68192196962176,2.1741288593269137,73.49887517652988
IRB,2021,3,13116,4735,8381,62,120,200,74,13.393548387096772,29.7,41.8,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,11816,62.0,174.88,65.58,9.149130832570906,15.248551387618177,36.10094541018603,1.6697163769441903,73.49887517652988
IRB,2021,4,16437,6612,9825,58,120,200,69,19.683333333333337,37.3,7.8,18,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,True,False,Irbid,10,False,4,high,75,16358,68.44,219.16,82.185,7.300602299689724,12.167670499482874,40.226318671290386,1.3323599196933746,73.49887517652988
IRB,2021,5,12969,4981,7988,43,120,200,51,24.116129032258065,37.4,0.0,12,3,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,True,True,Irbid,10,False,4,high,75,12168,48.160000000000004,172.92,64.845,9.252833680314597,15.421389467190993,38.40697046803917,1.6886421466574137,73.49887517652988
IRB,2021,6,11634,5237,6397,32,120,200,38,24.07,37.0,0.2,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,10923,32.0,155.12,58.17,10.31459515214028,17.1909919202338,45.0146123431322,1.8824136152656008,73.49887517652988
IRB,2021,7,9342,2896,6446,40,120,200,48,27.34193548387097,38.5,1.7000000000000002,0,0,4,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,True,Irbid,10,False,4,high,75,8313,40.0,124.56,46.71,12.845215157353886,21.408691928923144,30.999785913080714,2.3442517662170843,73.49887517652988
IRB,2021,8,10334,3667,6667,32,120,200,38,28.06451612903226,38.4,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,9083,32.0,137.78666666666666,51.67,11.612154054577124,19.353590090961873,35.48480743177859,2.1192181149603253,73.49887517652988
IRB,2021,9,12684,5716,6968,54,120,200,64,24.46333333333333,35.4,7.2,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,11834,54.0,169.12,63.42,9.460737937559129,15.767896562598551,45.06464837590665,1.7265846736045412,73.49887517652988
IRB,2021,10,13006,5102,7904,58,120,200,69,21.75483870967742,32.8,11.2,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,12663,58.0,173.41333333333333,65.03,9.226510841150239,15.377518068583731,39.2280485929571,1.6838382285099185,73.49887517652988
IRB,2021,11,10607,4602,6005,43,120,200,51,17.573333333333334,28.0,8.1,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,10220,43.0,141.42666666666668,53.035,11.313283680588292,18.855472800980486,43.386442915056094,2.064674271707363,73.49887517652988
IRB,2021,12,9535,4005,5530,42,120,200,50,11.770967741935484,22.5,37.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Irbid,10,False,4,high,75,8358,42.0,127.13333333333334,47.675,12.585212375458836,20.97535395909806,42.003146303093864,2.2968012585212376,73.49887517652988
IRB,2022,1,7811,3485,4326,40,120,200,48,8.596774193548388,20.0,77.2,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,6474,40.0,104.14666666666666,39.055,15.362949686339778,25.60491614389963,44.616566380745105,2.803738317757009,73.49887517652988
IRB,2022,2,9260,4182,5078,33,120,200,39,10.667857142857144,24.0,27.5,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,7963,33.0,123.46666666666667,46.3,12.958963282937365,21.59827213822894,45.16198704103672,2.365010799136069,73.49887517652988
IRB,2022,3,12021,4126,7895,58,120,200,69,9.687096774193549,24.2,66.5,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,10161,58.0,160.28,60.105,9.982530571499876,16.63755095249979,34.32326761500707,1.8218118292987273,73.49887517652988
IRB,2022,4,14421,4474,9947,62,120,200,74,21.023333333333333,36.3,1.8,29,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,False,Irbid,10,False,4,high,75,14199,79.98,192.28,72.105,8.321198252548367,13.86866375424728,31.024200818251163,1.518618681090077,73.49887517652988
IRB,2022,5,15132,6384,8748,51,120,200,61,22.490322580645163,37.5,4.5,1,3,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,True,Irbid,10,False,4,high,75,14566,51.51,201.76,75.66,7.9302141157811255,13.217023526301876,42.18873909595559,1.4472640761300555,73.49887517652988
IRB,2022,6,10381,4244,6137,42,120,200,50,25.133333333333333,37.3,0.8,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,9581,42.0,138.41333333333333,51.905,11.559580001926596,19.265966669877663,40.8823812734804,2.1096233503516038,73.49887517652988
IRB,2022,7,10229,4245,5984,31,120,200,37,26.38064516129032,38.7,0.0,0,0,4,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,True,Irbid,10,False,4,high,75,9249,31.0,136.38666666666666,51.145,11.731352038322417,19.55225339720403,41.49965783556555,2.140971746993841,73.49887517652988
IRB,2022,8,10892,4465,6427,34,120,200,40,27.34193548387097,41.2,0.9,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,9692,34.0,145.22666666666666,54.46,11.017260374586852,18.36210062431142,40.993389643775245,2.0106500183621008,73.49887517652988
IRB,2022,9,13708,4768,8940,60,120,200,72,25.506666666666668,36.8,0.1,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,12575,60.0,182.77333333333334,68.54,8.754012255617157,14.590020426028596,34.78260869565217,1.5976072366501313,73.49887517652988
IRB,2022,10,13622,6238,7384,67,120,200,80,21.822580645161292,35.5,18.7,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,13249,67.0,181.62666666666667,68.11,8.809279107326384,14.682131845543973,45.79356922625165,1.607693437087065,73.49887517652988
IRB,2022,11,12824,5655,7169,47,120,200,56,16.233333333333334,27.4,81.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,12099,47.0,170.98666666666668,64.12,9.357454772301933,15.595757953836557,44.09700561447286,1.707735495945103,73.49887517652988
IRB,2022,12,9016,4240,4776,31,120,200,37,12.37741935483871,20.7,24.8,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Irbid,10,False,4,high,75,7985,31.0,120.21333333333334,45.08,13.309671694764862,22.182786157941436,47.02750665483585,2.4290150842945875,73.49887517652988
IRB,2023,1,7471,2801,4670,39,120,200,46,10.95483870967742,21.6,35.6,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Irbid,10,False,4,high,75,6457,39.0,99.61333333333333,37.355,16.06210681301031,26.770178021683844,37.491634319368224,2.931334493374381,73.49887517652988
IRB,2023,2,9679,3725,5954,39,120,200,46,9.614285714285714,25.0,58.6,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Irbid,10,False,4,high,75,8171,39.0,129.05333333333334,48.395,12.397974997417089,20.663291662361814,38.48538072114888,2.2626304370286188,73.49887517652988
IRB,2023,3,13701,5075,8626,51,120,200,61,14.712903225806452,30.1,53.3,10,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,False,Irbid,10,False,4,high,75,12614,56.1,182.68,68.505,8.75848478213269,14.597474636887817,37.04109189110284,1.5984234727392161,73.49887517652988
IRB,2023,4,17509,6152,11357,63,120,200,75,17.733333333333334,33.0,38.7,20,3,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,True,Irbid,10,False,4,high,75,16913,75.6,233.45333333333335,87.545,6.853618139242675,11.422696898737792,35.13621566051745,1.2507853104117883,73.49887517652988
IRB,2023,5,16014,7815,8199,57,120,200,68,22.296774193548387,36.5,7.1000000000000005,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Irbid,10,False,4,high,75,15462,57.0,213.52,80.07,7.493443237167478,12.489072061945798,48.801049082053204,1.3675533907830648,73.49887517652988
IRB,2023,6,12040,4621,7419,40,120,200,48,24.703333333333333,38.2,2.7,0,0,1,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Irbid,10,False,4,high,75,11190,40.0,160.53333333333333,60.2,9.966777408637872,16.611295681063122,38.380398671096344,1.818936877076412,73.49887517652988
IRB,2023,7,9746,4174,5572,38,120,200,45,28.387096774193548,39.4,0.0,0,0,3,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Irbid,10,False,4,high,75,8519,38.0,129.94666666666666,48.73,12.31274368971886,20.521239482864765,42.82782680073877,2.2470757233736918,73.49887517652988
IRB,2023,8,8507,3896,4611,31,120,200,37,27.61935483870968,43.3,0.8999999999999999,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Irbid,10,False,4,high,75,7534,31.0,113.42666666666666,42.535,14.106030327965206,23.510050546608674,45.797578464793695,2.5743505348536497,73.49887517652988
IRB,2023,9,14016,5579,8437,52,120,200,62,26.383333333333333,38.8,0.2,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Irbid,10,False,4,high,75,12673,52.0,186.88,70.08,8.561643835616438,14.269406392694064,39.804509132420094,1.5625,73.49887517652988
IRB,2023,10,13896,5429,8467,60,120,200,72,23.164516129032258,33.3,9.6,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Irbid,10,False,4,high,75,13236,60.0,185.28,69.48,8.635578583765112,14.392630972941854,39.06879677605066,1.575993091537133,73.49887517652988
IRB,2023,11,12739,6288,6451,46,120,200,55,18.063333333333333,30.1,57.7,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Irbid,10,False,4,high,75,12368,46.0,169.85333333333332,63.695,9.41989167124578,15.6998194520763,49.360232357327895,1.719130230002355,73.49887517652988
IRB,2023,12,9153,3311,5842,39,120,200,46,13.283870967741937,24.5,43.4,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Irbid,10,False,4,high,75,8230,39.0,122.04,45.765,13.110455588331694,21.850759313886158,36.17393204413853,2.392658144870534,73.49887517652988
IRB,2024,1,8351,3316,5035,35,120,200,42,11.50967741935484,20.6,66.9,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Irbid,10,False,4,high,75,7287,35.0,111.34666666666666,41.755,14.369536582445216,23.949227637408697,39.70781942282361,2.6224404262962517,73.49887517652988
IRB,2024,2,9860,3944,5916,45,120,200,54,11.10344827586207,20.8,45.2,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Irbid,10,False,4,high,75,8544,45.0,131.46666666666667,49.3,12.170385395537526,20.28397565922921,40.0,2.2210953346855984,73.49887517652988
IRB,2024,3,13628,5516,8112,59,120,200,70,14.670967741935485,29.2,24.5,21,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,False,Irbid,10,False,4,high,75,12538,71.39,181.70666666666668,68.14,8.805400645729382,14.6756677428823,40.475491634869385,1.606985617845612,73.49887517652988
IRB,2024,4,17145,7749,9396,62,120,200,74,20.42,37.3,24.6,9,3,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,True,Irbid,10,False,4,high,75,17036,67.58,228.6,85.725,6.99912510936133,11.665208515602217,45.196850393700785,1.2773403324584427,73.49887517652988
IRB,2024,5,14633,5744,8889,54,120,200,64,21.66774193548387,36.6,18.7,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Irbid,10,False,4,high,75,14266,54.0,195.10666666666665,73.165,8.200642383653387,13.667737306088977,39.25374154308754,1.496617235016743,73.49887517652988
IRB,2024,6,9928,3790,6138,36,120,200,43,28.743333333333332,42.2,0.2,0,0,4,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,True,Irbid,10,False,4,high,75,8625,36.0,132.37333333333333,49.64,12.087026591458502,20.145044319097504,38.17485898468977,2.2058823529411766,73.49887517652988
IRB,2024,7,8948,4101,4847,41,120,200,49,28.361290322580647,38.6,0.1,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Irbid,10,False,4,high,75,7825,41.0,119.30666666666667,44.74,13.410818059901654,22.35136343316942,45.8314707197139,2.447474295932052,73.49887517652988
